x,y,class
2.467268658363568,2.1198394456604763,1.0
1.3911909051816227,2.269559013923964,1.0
1.08209585555909,0.639349254249165,1.0
1.4495271060229418,2.249445549504014,1.0
2.0260444085678655,2.0142115674598213,1.0
2.228952528492466,2.068195401516059,1.0
1.0301157911009344,2.060137834611834,1.0
1.8683530015999863,0.7383713162955703,1.0
3.0694832863466295,1.7811490887797734,1.0
1.8396017448965296,2.125207604211326,1.0
1.8798370533405147,1.6676190136328568,1.0
2.3465555795005466,2.36322675724548,1.0
1.9011155892627212,1.753661381055448,1.0
1.26819511509722,1.4431144028195633,1.0
2.0422663130944425,2.9518249318861565,1.0
1.9793475944424819,2.6898819552117326,1.0
2.277188453435683,2.1305368077539244,1.0
2.5033916292494016,2.227398598420482,1.0
1.6514996262081099,1.8833939676316185,1.0
3.1820038375605697,2.3248223498580374,1.0
1.6300001440123437,0.9268866780285039,1.0
1.7612496839089062,1.1282369120616673,1.0
2.2113218512754242,1.6044567069567117,1.0
1.4200473556838755,1.9907425136940906,1.0
2.307066668577261,2.406521366908199,1.0
1.1318196470462465,2.1026620716354434,1.0
2.100581376457832,2.904790056692499,1.0
1.5857584229848816,1.927023159037038,1.0
2.275368870223378,1.3434609398772324,1.0
2.1950652540776296,2.857303267861144,1.0
2.1275365084000972,2.899278008907494,1.0
2.1877124936717935,2.974643159350509,1.0
2.124202162515136,1.609862531485922,1.0
2.3798629150643618,2.4555893158130058,1.0
1.8584570946736019,1.3557916649993658,1.0
1.9787906349590432,2.70677837318665,1.0
1.030666522694909,1.4298860803852695,1.0
2.457923840363064,1.1023092175276936,1.0
2.0313256907902946,2.5957070173089365,1.0
1.1714085568082548,2.586369472509442,1.0
2.265455812752965,2.121468419848062,1.0
2.513768392763748,1.7560054455697143,1.0
1.743893196954223,2.2972384397445453,1.0
1.8736508613150769,1.2627213474422256,1.0
1.9411948138201731,2.742491133490775,1.0
2.556630493500129,2.318560710438807,1.0
2.62329725627022,1.9087129587902836,1.0
1.2300977306283705,2.288088600173488,1.0
2.020288207257479,1.655500268481453,1.0
1.5053285323211467,2.666262159615303,1.0
1.8804258872073045,3.1815487001148464,1.0
3.099201073030952,1.7695069101583583,1.0
2.1273395378064395,2.0538064873364497,1.0
2.017577256152563,1.9429323198312545,1.0
2.1028958116380143,1.6927621869036136,1.0
1.755416085872562,2.0701204509709394,1.0
1.992908578032257,1.6696686267302265,1.0
1.591252468898208,2.6430719200455437,1.0
2.5805212413725007,2.109999866213578,1.0
2.790807149441095,2.4659844165780473,1.0
2.947238951551305,1.855836290872945,1.0
2.380597568985329,2.6585821275044568,1.0
2.1488761358790462,2.209165767856157,1.0
1.7534784186170382,2.227414046685108,1.0
2.2988168193001064,1.8351885257307305,1.0
1.737773802578939,1.9795226292502952,1.0
1.1862131891820646,1.4176060481042623,1.0
1.0879018009530752,2.0197530779530064,1.0
1.8430224768174575,1.3789154205722274,1.0
1.7998704006332624,1.4821450200211754,1.0
2.6803401675059044,2.374392921081358,1.0
2.2090444293827995,1.9554706718183266,1.0
1.6259644231756607,1.8981279318735587,1.0
1.740004306564185,2.697461905538428,1.0
2.3793902301662264,1.756622582618192,1.0
1.682149977453201,2.0322628488052485,1.0
2.0886327081730935,2.1427024387485307,1.0
1.0156643509786343,2.160095743402957,1.0
0.8615184397026241,1.687071632376121,1.0
1.2455043615271228,2.7048024006314186,1.0
2.2771067955303876,1.6342801450717994,1.0
2.108576106007233,1.6724470573623786,1.0
2.5791452161098385,2.1660207014359774,1.0
1.757547026722145,2.0747620270065226,1.0
2.527732590571386,2.8550140282044416,1.0
1.7114944067747637,2.147429431268098,1.0
2.3869736739813865,2.517938649108006,1.0
2.1462381242213113,2.8915287240027556,1.0
1.7154969269269076,1.7107485982829584,1.0
1.5852867366925107,1.8190553378033156,1.0
2.5219422621168777,1.863447613347539,1.0
2.043322940931665,1.7122462792319852,1.0
1.7487752484406556,2.844645754738143,1.0
2.691776593666021,0.7129302696659141,1.0
1.847476769376577,1.7722432607796257,1.0
1.3430363727922763,2.327975275998406,1.0
2.203012942577775,1.0307382594153798,1.0
2.2204015270581094,2.348302963422528,1.0
2.5007915506773273,0.8159940547798872,1.0
2.2809512724199936,1.799235953783832,1.0
2.310239964296501,1.3331975792864699,1.0
1.0512833025254853,2.204396651886803,1.0
2.4000879535641566,1.8075581228139592,1.0
2.405480348959309,1.5694093049834066,1.0
