x1,x2,x3
0.27537301338657555,0.13170803297793476,0.24755384033247424
0.1513465419245864,-0.05517330679155134,0.20299914818147044
0.07955611064684398,-0.09717337047584942,0.2022037141976687
0.03961997543630331,-0.09251580996462609,0.19600701048383928
0.021357004624921187,-0.0792916155683575,0.18522926022533767
0.01570348871055731,-0.06960082159228559,0.17569850210625704
0.015751961774798685,-0.06498152503945573,0.1697704126924457
0.01742374584496463,-0.06374115727897733,0.1670778211705846
0.01892219296046766,-0.06401580454802186,0.16635632697596378
0.019788250630238893,-0.06464734700975266,0.16649449759448703
0.02013049109524677,-0.06514596423352403,0.16683546880634442
0.020183555363002096,-0.0654139861413492,0.16710593170765747
0.020129192725834633,-0.06551006789467456,0.1672512878131675
0.020063332010816365,-0.06551765619430347,0.1673032384680521
0.020019252692367415,-0.06549573823416109,0.1673071691814396
0.01999861868647968,-0.0654733541832307,0.16729514893973757
0.019992944136969257,-0.06545941238526243,0.16728293925586335
0.01999394297878572,-0.06545335426960941,0.16727535308120534
0.019996565446190852,-0.06545198929335895,0.16727206537404063
0.01999867071895141,-0.06545255881379677,0.16727133056012217
0.019999813366071595,-0.06545349168519192,0.1672716450745863
0.02000022849959935,-0.06545417617643962,0.16727215453262861
0.020000265725629993,-0.0654545235671928,0.16727252729499636
0.020000175047096447,-0.06545463641506648,0.16727271604706348
0.02000008067262888,-0.06545463547544918,0.16727277710655164
0.020000021367459195,-0.06545460068131317,0.1672727763615811
0.019999995343282062,-0.06545456904660492,0.16727275731822883
0.019999989303334777,-0.06545455048980371,0.16727274007344606
0.019999991587997805,-0.06545454297957731,0.1672727299806615
0.01999999549990887,-0.06545454167016412,0.16727272590771347
0.01999999840139533,-0.06545454272726697,0.16727272520632863
0.01999999988670524,-0.06545454409069254,0.16727272578763105
0.02000000037675716,-0.06545454502352549,0.1672727265317689
0.020000000379672256,-0.06545454546926047,0.1672727270395872
0.02000000023499264,-0.06545454559764714,0.1672727272816627
0.020000000101399067,-0.06545454558139038,0.16727272735102677
0.020000000022355142,-0.06545454552787319,0.16727272734186593
0.019999999990017066,-0.06545454548366922,0.16727272731260545
0.01999999998412052,-0.06545454545921225,0.16727272728851889
0.019999999988435255,-0.06545454545006918,0.16727272727522222
0.01999999999416627,-0.06545454544903603,0.16727272727026754
0.019999999998126024,-0.06545454545083754,0.16727272726972073
0.02000000000003511,-0.06545454545280074,0.16727272727070894
0.020000000000595694,-0.06545454545405995,0.16727272727177986
0.020000000000535884,-0.0654545454546247,0.1672727272724651
0.020000000000312452,-0.06545454545476413,0.16727272727277165
0.02000000000012548,-0.06545454545472222,0.1672727272728468
0.020000000000021157,-0.06545454545464185,0.16727272727282358
0.019999999999981682,-0.06545454545458074,0.1672727272727797
0.019999999999976828,-0.06545454545454883,0.1672727272727464
0.019999999999984253,-0.06545454545453794,0.16727272727272904
0.019999999999992524,-0.06545454545453755,0.16727272727272316
0.019999999999997877,-0.06545454545454046,0.16727272727272297
0.020000000000000302,-0.06545454545454325,0.16727272727272458
0.02000000000000091,-0.06545454545454493,0.16727272727272607
0.020000000000000746,-0.06545454545454564,0.167272727272727
0.020000000000000413,-0.06545454545454578,0.16727272727272738
0.02000000000000015,-0.0654545454545457,0.16727272727272746
0.020000000000000014,-0.06545454545454558,0.1672727272727274
0.01999999999999997,-0.0654545454545455,0.16727272727272735
0.019999999999999962,-0.06545454545454546,0.1672727272727273
0.01999999999999998,-0.06545454545454545,0.1672727272727273
0.01999999999999999,-0.06545454545454545,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
0.019999999999999993,-0.06545454545454546,0.1672727272727273
