x,y,class
1.685714002096131,1.9383579224005236,1.0
2.0532900717114564,1.8833686595311303,1.0
1.5364988943965923,2.206197789012778,1.0
2.6274566147524987,1.5659042400598282,1.0
2.2099322666032273,1.3703985683021354,1.0
1.6191828454348987,2.1843449607286365,1.0
1.8673986189861256,2.0653425523048523,1.0
2.232792952734537,2.3592933658779005,1.0
1.4632747921305924,1.2146117907378182,1.0
1.5386542925741806,1.6272196686469602,1.0
1.7836006812120488,1.7656834693336119,1.0
1.0129870740994034,1.341886372605328,1.0
1.8308520484111896,1.5881628918152848,1.0
1.9626064546637065,1.6335185153741925,1.0
2.7806488154730884,2.394104369673819,1.0
1.2613233979714487,2.383896420508397,1.0
1.7443414917561446,1.987899552175732,1.0
2.6950391217846104,2.1676543772128283,1.0
2.08819958015953,2.3722701471239764,1.0
1.9497861899925744,2.620282268120424,1.0
2.6773003278321097,1.5801751487104114,1.0
2.158309032467902,1.5483037896013954,1.0
1.9956588978746574,2.0720523899442225,1.0
2.282506406381244,2.097445711457463,1.0
1.6997718637766683,2.0237011530906726,1.0
1.4357330838283784,1.8650786787369205,1.0
2.066692084751837,2.1025440992278615,1.0
1.5059304293916385,2.439105831531025,1.0
1.8530109312449552,1.1569263566175874,1.0
2.39763820537933,1.748738128286079,1.0
1.3263607091440763,2.5866977490105807,1.0
1.51569397026852,2.323975146585675,1.0
0.9937830082128987,1.455843243934431,1.0
1.9016019931993573,2.123383286947673,1.0
2.2558971372490513,1.9102458519579932,1.0
2.748146437008101,1.4293287078566737,1.0
2.2425615151115696,2.6827231377851533,1.0
2.739260381147804,1.4046169479304058,1.0
1.3314515654993637,1.8798139902066262,1.0
1.9850688197575215,2.0302701631355955,1.0
1.4635817907147763,2.94974112808589,1.0
2.338407420046984,1.8188353687620105,1.0
2.115530672851798,1.4248667285895982,1.0
1.8489891658860582,2.3052593645545705,1.0
2.899469790586185,2.1340739235515302,1.0
1.7530872908183,1.4182075542162318,1.0
1.9365049815749449,0.6380043546975243,1.0
2.852369731259296,1.90604907411178,1.0
0.9086232622618426,1.6029080749445332,1.0
2.5741681868057316,1.4018065526669283,1.0
1.9469034859035474,2.5393235052958296,1.0
2.076640275571711,1.4838805299413065,1.0
1.8166845181228095,1.1282833790042823,1.0
2.3558733843296267,1.074240639754788,1.0
2.30133640282741,2.079670064062152,1.0
1.1605101993003326,1.432593979350896,1.0
1.8137834067246943,2.2893559201403395,1.0
1.5261205738862833,1.9202964195458005,1.0
2.1708818109730856,1.7622607235591439,1.0
2.3363752823862862,2.5543377405897942,1.0
2.1856897193810187,2.054265030154523,1.0
2.126932384055975,1.713906829201411,1.0
1.7299134567619943,2.429713759484403,1.0
1.9732828130769273,1.7197404025429675,1.0
2.3120868556853553,2.5877973558074947,1.0
2.5039399836967897,1.8478404534878883,1.0
0.8036422941790031,2.5658198010932303,1.0
1.963937182351659,1.6308691010594147,1.0
2.820012345262003,1.982094098648797,1.0
1.7314258284419826,1.9470487619846044,1.0
1.8409247932842636,1.1165665907591964,1.0
2.207315510414382,2.3339408874997467,1.0
2.578685986569419,2.590895310568618,1.0
2.391665694531965,2.1322997317100776,1.0
2.0391851956517995,1.9914486148644472,1.0
2.2953230071518966,2.199940978124616,1.0
1.5419483024822966,0.8732567637156814,1.0
2.494943965138847,2.3412576688160307,1.0
2.7165413036964727,1.8062453778781589,1.0
1.9254165062044215,2.2591693605905,1.0
1.392776232647444,1.4587799596224633,1.0
1.9723592826428769,1.6891674312657772,1.0
1.7319328170166803,2.202916459191931,1.0
1.6840156959057477,2.2026272277266306,1.0
1.6079766136361897,2.286032686138658,1.0
1.6077556979411227,1.2158892190068535,1.0
1.4768022690409852,2.7211135137361535,1.0
0.7686182140950286,2.2857647859150405,1.0
1.9027203826762706,1.9182572230953518,1.0
2.9084064886826817,1.7554214926389267,1.0
1.3448686013720612,2.688189130093746,1.0
1.7037365361526826,1.3327874638691555,1.0
2.6673054629658397,1.7444098668676924,1.0
1.781327123326514,1.4149751540778497,1.0
1.9460001668289426,2.8678127413590375,1.0
2.3916220650470215,1.7977486283688955,1.0
1.3751400833053045,1.31644000592809,1.0
2.2081982616216695,1.9706051302166765,1.0
2.6960759159780445,1.417699249633233,1.0
2.035147444400169,3.0799951182631444,1.0
1.7058666415079216,1.5834399609975125,1.0
2.6429947831656224,1.7256977198461403,1.0
1.8644763782918015,1.8932114977207197,1.0
1.5387468971691582,2.0718894777059598,1.0
2.080614132065398,0.8832495006436847,1.0
1.185051919210695,2.059312787061947,1.0
2.3735172387645376,1.303256405700271,1.0
2.1473348683957973,2.373603726000688,1.0
2.3351726104085633,1.7782838449442284,1.0
1.5584201216925868,2.25299992815719,1.0
2.0598958485389645,1.4004969710369946,1.0
2.2345770462957963,1.9878408180244684,1.0
2.16026383479309,2.3191611289538128,1.0
2.2031884780782764,2.178357261142305,1.0
2.288829481501867,2.20164901746673,1.0
2.9573074625234863,2.125809559454545,1.0
2.070530110625466,2.0073739743034573,1.0
2.1492784760117924,1.4764331865378302,1.0
1.9948291119073833,1.4326604515783843,1.0
2.8608493725068884,2.97068455104014,1.0
2.676354454769413,2.7834757592386508,1.0
2.812387253630216,2.8455097109006844,1.0
0.8327961814792486,1.9562380417853016,1.0
1.70363535971407,0.9967344367586966,1.0
2.02967834708404,2.771798021609067,1.0
2.905560361129818,2.0899281627524964,1.0
1.83177513345552,2.29921569283942,1.0
2.1390355945854256,2.338970390009626,1.0
2.063906392277217,1.4547212148059874,1.0
0.9350484345192793,1.7502138066847122,1.0
2.9380100893610144,1.368377636173971,1.0
1.6336465147489416,1.6849221882033993,1.0
1.084009697381139,3.2556092221621897,1.0
1.659738294206598,1.9345693390662089,1.0
1.4734702189678992,2.4032493450789563,1.0
3.0530631454891592,2.143420189899238,1.0
2.0112685903618654,1.4121392165882314,1.0
1.8852935595638656,2.021267327294118,1.0
1.9927836726088366,1.2265452949055269,1.0
2.3222982608559857,2.3516332434683074,1.0
0.7062727325906366,2.9776238062744893,1.0
2.29555077665996,1.4456367106633339,1.0
2.1503741015084477,1.6785384756344373,1.0
2.8831115326256054,2.4069168880590435,1.0
2.977298631192106,1.9990249100371185,1.0
2.3979987851050693,2.145578823650011,1.0
1.3577148147816072,1.8087911036932762,1.0
1.8605702734375873,1.347372359989237,1.0
2.332793562453542,2.48379112915864,1.0
2.52007844962527,2.0011853077370927,1.0
2.1074713328521693,2.107480917116707,1.0
1.9009194798907114,2.9561689348932214,1.0
1.7743203665038965,2.25650849851727,1.0
1.9632002797968788,2.7696505108061715,1.0
2.380674822784391,1.6985947977787408,1.0
2.01461441782149,1.675479308023697,1.0
1.8696699992429804,1.6957747383811856,1.0
2.2644637150413987,1.8324418962872164,1.0
1.9056873532181082,2.184903311988694,1.0
1.906151013876036,1.9254298441194568,1.0
1.3341792393681504,1.7463027839689775,1.0
2.038520995763223,2.418794493003384,1.0
1.691953502483707,1.7207174727707002,1.0
2.7720250275341476,1.7783080451625894,1.0
2.1712897964503255,2.25936033161766,1.0
2.243714278601497,2.0461529332459563,1.0
1.7740718084752916,1.8279797034553356,1.0
2.2981774040550835,2.346207599808749,1.0
1.574193816748557,0.926089683050312,1.0
2.1339042466903204,2.0718374289131902,1.0
1.5049735113907203,1.8369407385066792,1.0
2.85385834013796,2.3643509190377157,1.0
2.1473586960988884,2.506616093550331,1.0
1.7418513441461283,2.729796244634587,1.0
1.8470185410879334,1.1759924204392438,1.0
2.31924686743582,1.8039556087140056,1.0
2.7316221539761636,1.3235361058924098,1.0
2.4523008783010485,1.3120430570677557,1.0
1.7042826514454197,1.4744400642463686,1.0
2.507573017999376,1.8491357405730453,1.0
1.8020679047603867,2.026532375314388,1.0
1.9057664542804214,2.2824987144267603,1.0
2.4133477029051167,1.3873384792349466,1.0
1.6781194985689707,1.7686031333496817,1.0
2.308776698731333,2.1085890475167406,1.0
1.7516319593886178,2.8282051525977545,1.0
2.1105565477705963,2.6890279625904805,1.0
2.76835770147901,1.5894815080523428,1.0
2.045119535180568,2.2915107653406275,1.0
2.1931597735646813,2.5089751582776625,1.0
1.5623450104660497,0.7674603235579098,1.0
1.078422174835624,2.4417357008185707,1.0
2.3361862639203284,2.696147925571126,1.0
2.5240129558554267,2.066722928571677,1.0
1.9005924495654378,1.1806220133452097,1.0
1.4176576188579177,2.3092663388739294,1.0
1.4587324692090609,1.7165923075253555,1.0
1.8274499349606006,2.261781099891629,1.0
1.4356578077458693,2.4427034289801264,1.0
2.3181967088606554,2.3262318447140267,1.0
1.6580071552773101,2.4022126706553837,1.0
2.1694564470575646,1.9543176946330947,1.0
1.3347040361522946,1.839491076772255,1.0
2.979861295276808,2.1983689144182033,1.0
1.569647971668047,2.064677403065196,1.0
1.950930791231528,2.103287720585659,1.0
2.7422574801872908,0.9092303018947994,1.0
2.2486691649784443,2.9985114840622558,1.0
1.2734437634766533,1.6084825567728123,1.0
2.055778848018496,1.757666642750457,1.0
1.8155919035183952,1.9334782663187664,1.0
1.6653817527534396,1.547192369466087,1.0
1.9996395334422141,2.2972126407063027,1.0
1.7375108211606825,1.7227106349828905,1.0
1.9390242541696083,2.5747855466165834,1.0
2.5181465355512995,2.6986401116640137,1.0
2.1553817307193253,2.1798373559174946,1.0
1.6786808861696185,1.6297015293479449,1.0
1.7296650752668823,1.5950573417427685,1.0
1.4976901668533218,2.192197299154949,1.0
2.728050921598302,1.6196410314339345,1.0
1.7113306519056537,0.8790401631279579,1.0
1.85449064808092,2.1188303543231384,1.0
1.5482466862321436,2.159068557694511,1.0
1.42869292523471,2.3492358048397666,1.0
2.386089419391364,1.5402436403332274,1.0
1.6688902694894365,1.8011977086007944,1.0
1.275720331583586,1.5202844689889368,1.0
3.009800364495333,2.254269260763719,1.0
2.8020826250314443,2.2912671243461777,1.0
3.0003600410977853,2.0035766503646424,1.0
1.1674815337308608,2.064433746422614,1.0
1.989699330378722,2.028805106086878,1.0
1.914583090963579,1.6533462214510788,1.0
1.6910164716129776,1.9498438715143518,1.0
2.824556301580742,2.1632824080806596,1.0
1.7545420692815474,1.6654826541678793,1.0
2.2250216625742083,1.7678948702144288,1.0
2.0457560928683955,1.3609471057699805,1.0
1.2834159463339185,1.6433403948951197,1.0
1.2491101007770489,1.7592420859693294,1.0
3.080918210371448,2.129900649981305,1.0
1.8348758809250127,1.606537047975375,1.0
2.845841130386992,1.6922122499368546,1.0
2.134324076090027,1.6216817870021336,1.0
1.8614670449120552,3.0168409133513014,1.0
2.4181976297582652,1.9423600677872936,1.0
2.0241512654171356,1.6706961320754417,1.0
2.3787550132866455,2.3838164270024795,1.0
2.41028962302203,2.960018060105213,1.0
3.02599428599428,1.710702109182999,1.0
2.362629494105415,1.5975282941598865,1.0
1.7721213729598289,2.109393012524673,1.0
1.8769978909570386,2.408462307919654,1.0
1.8401742028314196,1.2196095777448486,1.0
1.5553818103889094,2.1129678761350186,1.0
2.3990966370916693,1.1489706163621585,1.0
0.9972792005204694,1.5397522636122036,1.0
1.4454325517475763,1.0008552867382754,1.0
3.004380949558973,1.5843779407444485,1.0
1.9449629951625118,2.099792287058466,1.0
2.077662805717693,1.7601214075302964,1.0
1.7220916843960636,1.712994765834932,1.0
1.8489724718667067,2.258690133981854,1.0
2.4544233834339146,1.6439744249274153,1.0
2.1526855371176223,2.6114924600531078,1.0
3.1456574919368068,1.8532220906231527,1.0
1.2859729823492905,1.9698563234134219,1.0
2.8973803121498807,1.6502145588747488,1.0
2.010490573475369,2.6244985467458743,1.0
2.667718684532426,1.862006710370432,1.0
2.1961277609246572,1.9702922144308925,1.0
2.6166768356352037,2.3812567872373065,1.0
1.914384801912536,2.053231328155529,1.0
1.8966393174393634,1.959940787714671,1.0
2.2338697378494796,1.6211749227825538,1.0
2.2271221263381227,2.487550615544315,1.0
2.404033056519572,1.6656157656003745,1.0
1.3827083244446317,2.6511827139019872,1.0
1.378321714303014,2.021332124304936,1.0
1.9477636737012851,2.4498353550090144,1.0
1.417457867110281,1.4037575458987517,1.0
1.4163352046148445,2.07747810727055,1.0
2.265301316091601,2.066863518020031,1.0
2.1303830361288902,1.5888090104303934,1.0
1.8827297881601968,1.9848894948687623,1.0
2.195293670018854,1.7499047909320802,1.0
1.2793887891309579,2.0368291424158125,1.0
2.2228807087782516,2.4140639619292075,1.0
2.106330723127546,2.363827814137968,1.0
2.0888698163955484,2.3839177002141354,1.0
1.823578679235679,1.117654605464407,1.0
1.201626465179954,2.7910248432263134,1.0
1.4432264976127898,1.7995133840798156,1.0
1.3920144662536909,2.2640423835136643,1.0
2.2048538778005935,1.3142322249485816,1.0
2.055307940497683,2.8626173596191036,1.0
2.4938451341199155,2.0239477711915703,1.0
2.0128012492980183,1.8075109814860049,1.0
2.2068154369698965,2.192115343119366,1.0
2.6924985299149324,1.6558196320772354,1.0
2.3952542556492777,2.0719199106727553,1.0
1.9256601537399374,1.5557765386352242,1.0
1.6636188223041137,1.2462436634222762,1.0
2.8202541503429415,1.280450682363191,1.0
2.94735319759106,1.8716418256146785,1.0
2.008539151284852,1.4775222808050998,1.0
1.2126581422252207,2.67783678341278,1.0
1.7874615331285966,1.486551904211193,1.0
1.3997603774098026,2.045522201665316,1.0
2.260010895231086,2.5737053803857406,1.0
1.5696072876232665,2.232939374968789,1.0
2.193774714959497,1.8914153522146777,1.0
2.37118037862379,1.6947288477166749,1.0
2.0790394332971194,2.50825891756919,1.0
1.6657713441845678,2.281167634511496,1.0
1.605809446967398,1.8278688431553998,1.0
2.4326096174756793,2.154629067514994,1.0
1.220007506938284,1.1405472637364729,1.0
2.239651166566441,1.93525726193809,1.0
2.741077392878574,2.404725986837572,1.0
1.883442113169091,2.0369364791648126,1.0
1.7022167967974808,1.330639476048661,1.0
3.132951161983123,2.74554310819877,1.0
1.286227214782854,2.0266694848461464,1.0
2.4925196249616928,1.650752177184084,1.0
1.863219952775454,0.9817990944109889,1.0
2.527059349005987,2.2805111332177868,1.0
2.1880399312001715,1.8377049898014042,1.0
1.1980323051740462,1.1997627320852144,1.0
1.6702461077180848,2.513171084547135,1.0
1.9961253830020893,2.558771069861377,1.0
1.2770757376482655,1.0194392496104177,1.0
1.873467452858703,2.050334195898733,1.0
2.2056302347364523,1.7964507689824916,1.0
2.6518917566999267,1.461281989659494,1.0
2.121305098276378,1.6526193031107543,1.0
2.509246363729519,2.30026959429902,1.0
1.7496006021771384,1.9687328176508028,1.0
2.0693128782547707,1.6991863202828619,1.0
2.689346404819312,1.5278154699627196,1.0
1.2021199034236478,2.261322538099882,1.0
1.8435805863035324,1.1759257439071027,1.0
2.3097734748290417,1.2169105245525462,1.0
2.409602065347435,1.2726758288485294,1.0
1.4060609086285383,1.230002592875505,1.0
1.9940627571071292,1.9159704717080126,1.0
2.311442093716218,0.42323189235833825,1.0
2.9670677288055556,1.7249747863460452,1.0
